,user_name,post_message,timestamp_post,num_like_post,num_comment_post,num_share_post,label,id,num_word,num_char,num_hashtag,num_url,preprocess,NEG,POS,NEU
40,280122812635518400,Toang rồi Hà_Tĩnh ạ .Nghe_nói em_trai sốt cách_ly nựa .Ai mà đi đám_cưới ở tầng 1 BMC ngày 1-3 thì có lẹ tự_giác đi kiểm_tra cấy cho xã_hội an_toàn chơ một đám_cưới mấy trăm khách xong còn về tiếp_xúc với biết_bao_nhiêu ng nựa .Nhanh lắm …,1583244360.0,290,13,32,1,,46,239,0,0,toang rồi à tĩnh ạ nghe nói em_trai sốt cách_ly nựa ai mà đi đám_cưới ở tầng 1 bmc ngày 1 3 thì có lẹ tự_giác đi kiểm_tra cấy cho xã_hội an_toàn chơ một đám_cưới mấy trăm khách xong còn về tiếp_xúc với biết_bao_nhiêu người nựa nhanh lắm,0.0356757827103138,0.36111751198768616,0.6032066941261292
41,-888788768524743168,Vừa tới cô bán thuốc bảo các bác_sĩ Thái_Lan chế_tạo ra được thuốc kháng_sinh virut corona - nghe mừng hết lớn,1597452840.0,unknown,unknown,unknown,1,,21,110,0,0,vừa tới cô bán thuốc bảo các bác_sĩ thái_lan chế_tạo ra được thuốc kháng_sinh virut covid nghe mừng hết lớn,0.005636475048959255,0.9709345102310181,0.023429013788700104
42,7279249745004783616,"CÒN 35 THẺ KHẢNG KHUẨN DIỆT VIRUS CORONA Mình bán giá 280.000 đồng / thẻ .Nếu người mua với số_lượng nhiều , mình sẽ giảm_giá còn 250.000 đồng .SL có_hạn thôi nên ai nhanh thì mình đưa , cũng lo cho sức_khoẻ mọi người hoà_vốn thôi : )",1582455600.0,418,18,29,1,,48,234,0,0,còn 35 thẻ khảng khuẩn diệt virus covid mình bán giá 280 0 đồng thẻ nếu người mua với số_lượng nhiều mình sẽ giảm_giá còn 250 0 đồng sl có_hạn thôi nên ai nhanh thì mình đưa cũng lo cho sức_khoẻ mọi người hoà_vốn thôi,0.9828000068664551,0.005809651222079992,0.01139030046761036
43,6480309731428421632,"Cả nhà ơi mẹ em vừa gọi bảo trên quê em có một bà chị đẻ con ra đứa bé đã biết nói , đứa bé có nói là nếu thế_giới này , nhà nào không luộc trứng ăn thì sẽ chết hết , mỗi người ăn một quả trứng luộc sẽ thoát kiếp nạn này !",1580965140.0,unknown,unknown,unknown,1,,57,222,0,0,cả nhà ơi mẹ em vừa gọi bảo trên quê em có một bà chị đẻ con ra đứa bé đã biết nói đứa bé có nói là nếu thế_giới này nhà nào không luộc trứng ăn thì sẽ chết hết mỗi người ăn một quả trứng luộc sẽ thoát kiếp nạn này,0.08454787731170654,0.13022248446941376,0.7852296233177185
44,-7748033686929755136,"Tóm_tắt vụ án giết người , cướp tài_sản bưu_cục Cầu Voi_Hung thủ bưu_cục Cầu Voi - Đi xe_máy .- Để tóc 2 mái .- Có quen nhân_viên bưu_cục .- Có cầm_đồ .- Có thiếu nợ .Nhân_chứng không biết mặt Hồ_Duy_Hải_Vật chứng - Dao , thớt có vết máu , bị tiêu_huỷ không lý_do .Vật_chứng thay_thế - Dao , thớt mua ngoài chợ .Vân tay - Không có dấu vân tay Hồ_Duy_Hải .Vết máu tại hiện_trường - 4 tháng sau mới giám_định , khi máu đã phân_huỷ , không xác_định được kết_quả .Với những căn_cứ trên , có_thể buộc_tội Hồ_Duy_Hải được không ?( Lời khai nhận tội của bị_can , bị_cáo không phải là cơ_sở duy_nhất để buộc_tội mà phải phù_hợp với những chứng_cứ vật_chất khác , mà ở đây cơ_quan điều_tra lạ không thu_thập đủ để chứng_minh Hồ_Duy_Hải thực_hiện hành_vi ) Theo Facebook Hoàng_Linh",1589168917.0,21,1,0,1,,144,771,0,0,tóm_tắt vụ án giết người cướp tài_sản bưu_cục cầu voi hung_thủ bưu_cục cầu voi đi xe_máy để tóc 2 mái có quen nhân_viên bưu_cục có cầm_đồ có thiếu nợ nhân_chứng không biết mặt hồ duy hải vật_chứng dao thớt có vết máu bị tiêu_huỷ không lý_do vật_chứng thay_thế dao thớt mua ngoài chợ vân tay không có dấu vân tay hồ duy hải vết máu tại hiện_trường 4 tháng sau mới giám_định khi máu đã phân_huỷ không xác_định được kết_quả với những căn_cứ trên có_thể buộc_tội hồ duy hải được không lời khai nhận tội của bị_can bị_cáo không phải là cơ_sở duy_nhất để buộc_tội mà phải phù_hợp với những chứng_cứ vật_chất khác mà ở đây cơ_quan điều_tra lạ không thu_thập đủ để chứng_minh hồ duy hải thực_hiện hành_vi theo facebook hoàng linh,0.10960663855075836,0.0358763225376606,0.8545169830322266
46,8709034254892902400,"Mọi người cẩn_thận COVID-19 nhé , Bạc_Liêu mình có ca ngủm rồi . đang ém ko ( không ) cho công_bố , ghê chưa !",1584353280.0,375,29,62,1,,25,110,0,0,mọi người cẩn_thận covid nhé bạc_liêu mình có ca ngủm rồi đang ém không không cho công_bố ghê chưa,0.038158610463142395,0.3226906955242157,0.6391507387161255
47,1526327976767577088,"Tin từ Phó Chủ_Tịch UBND TPHCM Lê_Thanh_Liêm .TP Hồ_Chí_Minh mắc 43000 ca Covid-19 , tử_vong hơn 1000 ca .",1585560060.0,13,5,0,1,,19,106,0,0,tin từ phó chủ_tịch ubnd thành_phố hồ_chí_minh lê_thanh_liêm tp hồ_chí_minh mắc 430 ca covid tử_vong hơn 10 ca,0.5459219217300415,0.04257297143340111,0.4115051031112671
48,2062336600734168064,"COV-19 về đến hồng_lĩnh rồi bà_con ơi , Hiện đang cách_ly mười mấy người ở trường lái hồng_lĩnh .Bà_con hạn_chế đi_lại nhé",1583656440.0,245,30,24,1,,22,122,0,0,cov 19 về đến hồng_lĩnh rồi bà_con ơi hiện đang cách_ly mười mấy người ở trường lái hồng_lĩnh bà_con hạn_chế đi_lại nhé,0.9669122695922852,0.00659168092533946,0.026496028527617455
49,-329009097492086208,Người Hàn_Quốc chết bên vệ đường ở Bắc_Ninh do Covid-19 .,1582744560.0,17,2,0,1,,11,57,0,0,người hàn_quốc chết bên vệ đường ở bắc_ninh do covid,0.0559975802898407,0.03983119875192642,0.9041712880134583
50,-7565197052389268480,"Từ ngày có dịch virus , Anh xã nhà e chưa bao_giờ lên_tiếng hoặc nói về dịch này Hnay xem tin_tức của 1 Trường Đại_học lớn ở bên Ấn_Độ , chuyên nghiên_cứu về các loại virus đã nghiên_cứu ra loại virus từ đâu mà có.Thật sự là ko muốn tin và mong là ko phải sự_thật Virus này ko phải là 1 loại virus cảm cúm , hoặc như H5n1 hoặc đơn_giản các dịch khác , hoặc do tự_nhiên mà có Nghiên_cứu cho thấy , virus có cấu_trúc giống của HIV , căn_bệnh thế_kỷ , và nếu ai bị nhiễm phải cúm này có_thể khỏi n ... hưng sẽ lại bị nhiễm tái lại , hiện_tại chưa có thuốc chữa dc virus này , là do con_người nghiên_cứu ra và bị phát_tán tại trung_quốc .Chỉ cân 1 giọt nhỏ vào nước và xịt ra không_khí là người quanh đó bị nhiễm dần_dần rồi Ai mà bị ở Việt_Nam , Mà bao chữa khỏi rồi thì cũng_nên cách_li cho bản_thân và mọi ng xug quanh nhé , nó kinh_khủng lắm ạ Ko dám ra khỏi nhà nữa luôn , mặc_dù đã phòng_bị đủ thứ trên người , ko đùa và mạnh_miệng được điều gì đâu ạ Thực_sự ko thể chủ_quan được đâu , mọi người hạn_chế được việc gì thì hạn_chế nhé !E ko dám đăng tin_tức linh_tinh đâu , nhưng đây là tin_tức xác_thực , e sẽ tải video lên cho mọi ng xem Xem thêm",1581046381.0,88,19,28,1,,246,1148,0,0,từ ngày có dịch virus anh xã nhà e chưa bao_giờ lên_tiếng hoặc nói về dịch này hôm_nay xem tin_tức của 1 trường đại_học lớn ở bên ấn_độ chuyên nghiên_cứu về các loại virus đã nghiên_cứu ra loại virus từ đâu mà có thật_sự là không muốn tin và mong là không phải sự_thật virus này không phải là 1 loại virus cảm cúm hoặc như h5n1 hoặc đơn_giản các dịch khác hoặc do tự_nhiên mà có nghiên_cứu cho thấy virus có cấu_trúc giống của hiv căn_bệnh thế_kỷ và nếu ai bị nhiễm phải cúm này có_thể khỏi n hưng sẽ lại bị nhiễm tái lại hiện_tại chưa có thuốc chữa được virus này là do con_người nghiên_cứu ra và bị phát_tán tại trung_quốc chỉ cân 1 giọt nhỏ vào nước và xịt ra không_khí là người quanh đó bị nhiễm dần_dần rồi ai mà bị ở việt_nam mà bao chữa khỏi rồi thì cũng_nên cách_li cho bản_thân và mọi người xùng quanh nhé nó kinh_khủng lắm ạ không dám ra khỏi nhà nữa luôn mặc_dù đã phòng_bị đủ thứ trên người không đùa và mạnh_miệng được điều gì đâu ạ thực_sự không_thể chủ_quan được đâu mọi người hạn_chế được việc gì thì hạn_chế nhé e không dám đăng tin_tức linh_tính đâu nhưng đây là tin_tức xác_thực e sẽ tải video lên cho mọi người xem xem thêm,0.7863133549690247,0.04998129606246948,0.16370533406734467
51,6579077685603575808,Lô thuốc đầu_tiên chữa khỏi bệnh viêm phổi virus corona đã được cấp phép và xuất_xưởng .,1584542160.0,12,1 comment,0,1,,17,88,0,0,lô thuốc đầu_tiên chữa khỏi bệnh viêm phổi virus covid đã được cấp phép và xuất_xưởng,0.006128842011094093,0.9069908857345581,0.08688027411699295
52,6123780318746816512,Tại Vũ_Hán một gia_tộc hơn 70 người không ai bị nhiễm Covid 19 nhờ :1 . Sử_dụng nước ấm để uống và có chất kháng khuẩn tăng sức đề_kháng 2 .Giữ cho cổ_họng không bị khô và thường_xuyên xúc miệng bằng nước muối ( vì covid 19 thường ở trong cổ_họng 4-5 ngày mới phát_tán ),1585597620.0,77,12,8,1,,56,270,0,0,tại vũ hán một gia_tộc hơn 70 người không ai bị nhiễm covid 19 nhờ 1 sử_dụng nước ấm để uống và có chất kháng khuẩn tăng sức đề_kháng 2 giữ cho cổ_họng không bị khô và thường_xuyên xúc miệng bằng nước muối vì covid 19 thường ở trong cổ_họng 4 5 ngày mới phát_tán,0.01176907867193222,0.9186950325965881,0.06953585892915726
53,3797942938769046016,"Đêm nay nhà_nước mình phun thuốc ngừa dịch cúm corona trên bầu_trời toàn_quốc nên mọi người hãy chia_sẻ cho nhau k nên ra đường trong cung giờ từ 4 - 7h3 0 sáng_mai 1/2/2020 nếu có việc phải ra đường thì nên đeo khẩu_trang ,",1580453520.0,unknown,unknown,unknown,1,,45,224,0,0,đêm nay nhà_nước mình phun thuốc ngừa dịch cúm covid trên bầu_trời toàn_quốc nên mọi người hãy chia_sẻ cho nhau không nên ra đường trong cung giờ từ 4 7h3 0 sáng_mai 1 2 2020 nếu có việc phải ra đường thì nên đeo khẩu_trang,0.09726277738809586,0.0887281745672226,0.8140090107917786
54,2367665447188300800,"VŨ_KHÍ CỦA THẾ_KỶ 21 TÂN_TIẾN ĐẾN MỨC NÀO Đất_nước có kế_hoạch thâm_sâu nhất trên thế_giới , không đâu khác , chính là Trung_Quốc nước láng_giềng ta_đây .Từ giữa năm 2019 , Trung_Quốc đã nghiên_cứu , thử_nghiệm , phát_triển virus SARS-CoV -2 .Điều này đã được kiểm_chứng bởi các tờ báo_quốc_tế lớn như BBC Mỹ , ABC Úc hay các bác_sĩ y_học hàng_đầu như Giáo_Sư đạt giải Nobel người Nhật .Không biết kế_hoạch của Trung_Quốc đã đạt đến giai_đoạn nào , nhưng hiệu_quả của nó đã được chứng_thực mang tầm vũ_khí siêu_việt nhất thế_kỷ 21 .",1584801780.0,190,22,4,1,,95,532,0,0,vũ_khí của thế_kỷ 21 tân_tiến đến mức nào đất_nước có kế_hoạch thâm_sâu nhất trên thế_giới không đâu khác chính là trung_quốc nước láng_giềng ta_đây từ giữa năm 2019 trung_quốc đã nghiên_cứu thử_nghiệm phát_triển virus sars cov 2 điều này đã được kiểm_chứng bởi các tờ báo_quốc_tế lớn như bbc mỹ abc úc hay các bác_sĩ y_học hàng_đầu như giáo_sư đạt giải nobel người nhật không biết kế_hoạch của trung_quốc đã đạt đến giai_đoạn nào nhưng hiệu_quả của nó đã được chứng_thực mang tầm vũ_khí siêu_việt nhất thế_kỷ 21,0.004597917664796114,0.9851565361022949,0.010245541110634804
56,-1685015292694887936,"Sơn_Tùng_MTP đã qua_đời vào 13h ngày 13/3/2015 Trước thông_tin Sơn_Tùng M-TP qua_đời , hàng vạn tiếng khóc thảm_thiết từ khắp_nơi đổ về .",1426215900.0,unknown,unknown,unknown,1,,23,137,0,0,sơn tùng mtp đã qua_đời vào 13h ngày 13 3 2015 trước thông_tin sơn tùng m tp qua_đời hàng vạn tiếng khóc thảm_thiết từ khắp_nơi đổ về,0.9662450551986694,0.015849916264414787,0.01790502853691578
57,5062574337311406080,"Chị_gái Nhung là Nguyễn_Hồng_Nga dương_tính với Covid 19 và đã bay về nước !Cả nước "" đón_chào "" chị !",1583561580.0,92,12,1,1,,20,102,0,0,chị_gái nhung là nguyễn_hồng nga dương_tính với covid 19 và đã bay về nước cả nước đón_chào chị,0.018683869391679764,0.9177676439285278,0.0635484904050827
58,9031530768869581824,"Người đàn_ông Hồi_giáo tươi_cười khi nhà_thờ Đức_Bà cháy … 9h29 , sơ_tán khỏi nhà_thờ Đức_Bà Paris .",1586963340.0,82,13,1 share,1,,17,100,0,0,người đàn_ông hồi_giáo tươi_cười khi nhà_thờ đức_bà cháy 9h29 sơ_tán khỏi nhà_thờ đức_bà paris,0.0270688496530056,0.18146422505378723,0.7914669513702393
59,9195699593600523264,Uống cồn ( công_nghiệp ) có_thể giết chết Covid-19 .Người_dân Iran và Anh đã thực_hiện thành_công !,1584016920.0,96,10,2,1,,17,99,0,0,uống cồn công_nghiệp có_thể giết chết covid người_dân iran và anh đã thực_hiện thành_công,0.03155621886253357,0.11039995402097702,0.8580438494682312
60,5116365474020468736,"VÔ_CÙNG QUAN_TRỌNG : Cẩm_nang chữa Virus Corona và chủng mới nếu bạn lỡ bị nhiễm . 1 .Uống nước ấm , luôn_luôn ấm 2 .Uống thuốc sốt_rét 3 .Súc miệng nước muối 30 phút một lần 4 .Đóng kín cửa tránh gió , xức dầu lên tạm huyệt vị quan_trọng Dần_dần sau 2 ngày sẽ đỡ , nhưng đăck biệt kiêng gió .",1583565120.0,4,5,0,1,,63,293,0,0,vô_cùng quan_trọng cẩm_nang chữa virus covid và chủng mới nếu bạn lỡ bị nhiễm 1 uống nước ấm luôn_luôn ấm 2 uống thuốc sốt_rét 3 súc miệng nước muối 30 phút một lần 4 đóng kín cửa tránh gió xức dầu lên tạm huyệt vị quan_trọng dần_dần sau 2 ngày sẽ đỡ nhưng đăck biệt kiêng gió,0.005747116636484861,0.9758434891700745,0.018409432843327522
61,8459913682249162752,"Chính_phủ Anh quốc ngừng tài_trợ cho WHO .Sau khi Tổng_thống Mỹ quyết_định đóng_băng đóng_góp cho Tổ_chức Y_tế Thế_giới ( WHO ) , nhiều người dùng mạng xã_hội đăng_tải thông_tin cho rằng Chính_phủ Anh quốc cũng đã quyết_định ngưng tài_trợ cho tổ_chức này .Vui quá thêm một quốc_gia đồng_hành để cùng dạy cho WHO một bài_học .Mong có nhiều nước đồng_hành để đánh tan khối_u nhọt cs đang thao_túng WHO .",1587052380.0,908,101,364,1,,70,401,0,0,chính_phủ anh quốc ngừng tài_trợ cho who sau khi tổng_thống mỹ quyết_định đóng_băng đóng_góp cho tổ_chức y_tế thế_giới who nhiều người dùng mạng xã_hội đăng_tải thông_tin cho rằng chính_phủ anh quốc cũng đã quyết_định ngưng tài_trợ cho tổ_chức này vui quá thêm một quốc_gia đồng_hành để cùng dạy cho who một bài_học mong có nhiều nước đồng_hành để đánh tan khối_u nhọt cs đang thao_túng who,0.9206804633140564,0.036045629531145096,0.04327385872602463
62,-1946354998760473088,Ngay cả khi vi-rút xâm_nhập vào miệng bạn ... nước uống hoặc các chất_lỏng khác sẽ quét chúng xuống qua thực_quản và vào dạ_dày .Khi đã ở trong bụng ...ACID dạ_dày của bạn sẽ tiêu_diệt tất_cả virus,1582995240.0,17,2,1 share,1,,37,197,0,0,ngay cả khí_vị rút xâm_nhập vào miệng bạn nước uống hoặc các chất_lỏng khác sẽ quét chúng xuống qua thực_quản và vào dạ_dày khi đã ở trong bụng acid dạ_dày của bạn sẽ tiêu_diệt tất_cả virus,0.06679593026638031,0.5188358426094055,0.41436824202537537
63,-9001688494350240768,"Ở Ý , khoa chăm_sóc đặc_biệt đầy các bệnh_nhân trẻ tuổi .Thật buồn vì Ý đã là một quốc_gia già nhưng người trẻ do tiệc_tùng quá_trớn nên bị nhiễm corona rất nhiều .Không biết hết dịch rồi thì dân_số Ý còn lệch thế_nào nữa ?",1588731240.0,128,9,2,1,,45,223,0,0,ở ý khoa chăm_sóc đặc_biệt đầy các bệnh_nhân trẻ tuổi thật buồn vì ý đã là một quốc_gia già nhưng người trẻ do tiệc_tùng quá_trớn nên bị nhiễm covid rất nhiều không biết hết dịch rồi thì dân_số ý còn lệch thế_nào nữa,0.45474326610565186,0.06236260011792183,0.48289409279823303
