,preprocess,label,NEG,POS,NEU,num_word,num_char,num_hashtag,num_url,num_like_post,num_comment_post,num_share_post,hour,weekday,day,month,year
68,phó thủ_tướng vũ đức đam nói nếu ai có ý_định đi du_lịch khi vé đang rẻ thì hãy suy_nghĩ lại bằng sự thấu_đáo của mình tinh hình đang rất căng_thẳng lúc này nếu rảnh làm_ơn hãy ngồi yên một chỗ y_tế của mình giỏi nhưng điều_kiện mình yếu lắm bây h mà bùng dịch mình không chống_đỡ được đâu tuần sau là mốc quan_trọng chúng_ta có tầm 4 6 ngày để nó chuyển giai_đoạn từ 75 ca lên mức 100 500 ca và có khoảng 8 12 ngày sau khi thiết_lập mốc 500 để lên mức 10 50 ca rất cần truyền_thông để bà_con ở nhà hạn_chế đi_lại 1 tuần để đợt sóng này biểu_hiện lâm_sàng hết và khoanh lại rất ngắn ở mức này việc hạn_chế ra ngoài lúc này là cực_kỳ cần_thiết chúng_ta sẽ làm lại từ đầu toàn đảng toàn dân toàn quân một ý_chí chúng_ta sẽ làm lại từ đầu,1,0.5228026509284973,0.0669490098953247,0.4102483093738556,159,769,0,0,1885.0152101056974,123.70842767295598,475.3860955927995,6,3,25,6,2020
69,theo metroco mèo đen được chế thành cao và bán làm_thuốc chữa virus covid ở việt_nam,1,0.0659853294491767,0.0478584207594394,0.8861562013626099,18,89,0,0,12.0,2.0,0.0,20,4,24,4,2020
70,đây chính là cô bồ_nhí và con_riêng của ông nguyễn_quang thuấn phó ct hội_đồng lý_luận trung_ương bệnh_nhân virus vũ hán 21,1,0.9372549653053284,0.0093395309522748,0.0534054823219776,25,135,1,0,377.0,43.0,44.0,6,3,12,3,2020
71,covid về đến lộc à rồi tài ơi,1,0.0022408892400562,0.9900467991828918,0.0077122901566326,7,33,0,0,291.0,22.0,19.0,16,5,7,3,2020
72,2 nữ_sinh trường nguyễn_văn trỗi hiếp_dâm tử_vong thanh_niên sn 1992,1,0.9835725426673888,0.0046922075562179,0.011735251173377,9,68,0,0,1885.0152101056974,123.70842767295598,475.3860955927995,4,0,8,7,2019
73,do thực_trạng thiếu máy thở trầm_trọng ở italia các bác_sĩ ở đây phải lựa_chọn không đặt ống thở cho bệnh_nhân cao_tuổi mong việt_nam tình_hình sớm khả_quan hơn đừng để nghiêm_trọng như italia,1,0.977616548538208,0.0052800197154283,0.0171034075319767,35,201,0,0,17.0,12.0,0.0,12,2,1,4,2020
74,vtv 1 lúc 17 h00 ngày 30 7 vừa đưa tin kon_tum đã có 39 ca dương_tính với covid,1,0.2430532574653625,0.0772866681218147,0.6796600818634033,20,86,0,0,1885.0152101056974,123.70842767295598,475.3860955927995,10,3,30,7,2020
75,tình_hình đà_nẵng qua thông_tấn_xã messendger trong 60 phút vừa_qua 2 ông uh dương covid có đưa 2 em hookers về khách_sạn vanda 2 ông này không khai bận chuyện đưa gái về mà lễ_tân tự_chủ_động khai_báo với công_an nãy mình đi qua nguyễn_văn linh khoảng 10 anh công_an đeo khẩu_trang găng_tay đứng trước cửa khách_sạn nghi có biến mà không nghĩ chuyện gái gú này sau 1 tối vất và công_an đã tìm được 2 em 2 em cùng trú tại khu trọ ở tiến la giờ khu này đã bị phong_toả làm_việc quần_quật quất thêm mười mấy khách nữa trong 2 ngày mười mấy khách này lại về nhà và lây_lan tiếp đà_nẵng ơi sống sao đây đây mới là siêu lây_nhiễm hu,1,0.9660252928733826,0.0099871922284364,0.0239875894039869,137,661,0,0,1885.0152101056974,123.70842767295598,475.3860955927995,2,5,11,7,2020
76,chú bằng vừa báo bên chú trường chánh vp byt nhắc khéo cẩn_thận tuần này tuần sau không ra các quán_xá chỗ đông người tm vì hn có nguy_cơ rất rất cao bùng lây_lan vào tuần sau sau khi đánh_giá các nguy_cơ tiềm_ẩn mong mọi người hạn_chế ra đường đeo khẩu_trang trong vp không ăn_uống ngoài đường mang cốc riêng mà uống nước trong văn_phòng,1,0.9682372212409972,0.0083896527066826,0.0233731344342231,74,357,0,0,43.0,11.0,4.0,15,4,28,2,2020
77,tầng 38 toà nhà hh1a khu siêu chung_cư của anh thản đang được cách_ly rồi mọi người ơi ai ở khu lân_cận cũng cẩn_thận đấy,1,0.0109516335651278,0.9141139388084412,0.0749343559145927,26,126,0,0,402.0,92.0,68.0,3,0,9,3,2020
78,thần chết covid cũng bó_tay 😅 3 anh mỹ trung_quốc việt_nam đang đi trên biển thì thần chết covid hiện lên lạnh_lùng bảo nếu các ngươi muốn sống hãy vứt một thứ xuống biển ta mà không tìm thấy thì các ngươi được sống_còn ta tìm thấy của ai thì người đó phải chết gã người mỹ tinh_khôn vứt 1 cây kim xuống biển thần chết lặn xuống 15 giây sau thì vớt lên cây kim và gã người mỹ qua_đời gã người trung_quốc sợ quá bứt 1 sợi tóc ném xuống biển thần chết lặn xuống và 20 giây sau thì cầm sợi tóc lên và gã trung_quốc ra đi còn lại anh việt_nam nhếch mép cười móc_túi lấy ra một vật ném xuống biển thần chết lặn xuống một lúc lâu mới ngoi lên và thở hổn_hển hỏi này cái thằng ôn_dịch kia mày vứt cái méo gì xuống biển thế hả anh việt_nam cười tinh_quái tao vứt viên c sủi thần chết tao lậy mày thông_điệp hãy uống thêm c sủi để tăng_cường sức đề_kháng ngăn_ngừa thần chết covi nguôn sưu_tầm covidcovid 19 xem thêm,1,0.9173899292945862,0.0240197125822305,0.0585903562605381,213,978,1,0,54.0,12.0,133.0,4,0,16,3,2020
79,chợ đóng hết rồi do nhu_cầu bạn_bè anh_em chiều nay em quét cá bữa cuối để nghỉ dịch còn mấy con cá_tràu và một con cá_trắm hơi to mai ai ăn mình ship tại nhà luôn nhé,1,0.0136523032560944,0.4645581245422363,0.52178955078125,40,175,0,0,24.0,9.0,8.0,11,5,28,3,2020
80,vừa trốn từ vũ hán về may quá không bị đưa đi cách_ly sức_khoẻ vẫn bình_thường vẫn xinh_đẹp chỉ hơi ho với ốt một_chút thôi,1,0.0038359777536243,0.9769996404647828,0.0191643927246332,26,123,0,0,1885.0152101056974,123.70842767295598,475.3860955927995,9,6,5,1,2020
81,chính_thức lây_lan qua bụi khí ui giờ hết lây từ người sang người p s cảm_giác y_chang ngày tận_thế vậy,1,0.1060701757669448,0.2043636292219162,0.6895661354064941,23,120,0,0,608.0,81.0,261.0,1,6,9,2,2020
82,bị nhiễm virus covid rồi kiểu nầy chắc sớm gập ông_bà quá,1,0.9621570110321044,0.0070761214010417,0.0307670067995786,12,58,0,0,1885.0152101056974,123.70842767295598,475.3860955927995,12,1,18,2,2020
83,tất_cả người_dân trên toàn eakar khi ra đường nhớ đeo khẩu_trang và nếu không có công_việc gì thì không nên ra đường nhé vì trên địa_bàn đã xuất_hiện 1 ca dương_tính với covid 19 và có nhiều người khác tiếp_xúc với người_bệnh khác,1,0.9656328558921814,0.0076822601258754,0.0266849528998136,45,231,0,0,1885.0152101056974,123.70842767295598,475.3860955927995,8,2,29,7,2020
84,dựa theo khuyến_cáo về việc rửa tay bằng nước sát_khuẩn có cồn như_vậy thì uống cồn có_thể diệt được virus trong cơ_thể,1,0.0274174064397811,0.0832736268639564,0.8893089890480042,24,123,0,0,532.0,52.0,25.0,5,4,27,3,2020
85,như thế_này mới gọi là đã khống_chế được đã tìm ra phương_cách chữa_trị con covid,1,0.0251792073249816,0.1108606681227684,0.8639601469039917,17,86,0,0,8.0,2.0,33.0,3,2,5,2,2020
86,đảo phú_quốc trở_thành đô_thị loại một trực_thuộc trung_ương ttxvn từ một huyện đảo trực_thuộc tỉnh kiên_giang đảo ngọc nay đã có bước chuyển_mình trở_thành thành_phố đô_thị loại i trực_thuộc trung_ương tối 31 03 thủ_tướng nguyễn_xuân phúc đã trao quyết_định của thủ_tướng cho lãnh_đạo huyện đảo phúc quốc tỉnh kiên_giang công_nhận hòn đảo này trở_thành đô_thị loại một thành_phố trực_thuộc trung_ương đây là điều_kiện thuận_lợi để phú_quốc phát_triển toàn_diện những mục_tiêu đề ra đồng_thời là điều_kiện để phú_quốc tập_trung phát_triển nguồn_lực xây_dựng phát_triển cơ_sở_hạ_tầng đạt tiêu_chuẩn phát_triển kinh thế biển gắn với nhiệm_vụ bảo_vệ quốc_phòng an_ninh biển từng bước xây_dựng thành_phố phú_quốc trở_thành trung_tâm du_lịch xanh sạch_đẹp mang tầm_cỡ khu_vực và quốc_tế ông phúc nói,1,0.0061742602847516,0.9524092078208924,0.0414164401590824,132,836,0,0,1885.0152101056974,123.70842767295598,475.3860955927995,8,3,4,4,2019
87,ở nước israel không ca chết nào trong dịch c 19 này việc chữa_trị cho virus c19 hoặc loại_bỏ nó thông_tin từ israel đã tuyên_bố virus không gây tử_vong cho dân nước họ công_thức đơn_giản 1 chanh 2 bicarbonate uống trà hoặc nước nóng pha với chanh và soda có_thể diệt virus ngay_lập_tức có_thể loại_bỏ hoàn_toàn virus trong cơ_thể,1,0.0154750663787126,0.9377808570861816,0.0467441380023956,68,354,0,0,112.0,23.0,20.0,6,2,1,4,2020
88,phòng_chống covid những_ai đã tiếp_xúc trực_tiếp hoặc gián_tiếp với người dương_tính covid hãy uống ngay erythromycine 250 mg liên_tiếp trong 7 ngày mỗi ngày uống 2 lần mỗi lần 1 viên đây là thông_điệp do ts bs tcs gửi đến cộng_đồng toa thuốc do bệnh_viện nhiệt_đới đang điều_trị theo phác_đồ cho người nhiễm virus covid 19 mọi người mua để dự_phòng mỗi người 1 liều trong nhà,1,0.1728019118309021,0.574394702911377,0.2528033852577209,71,396,0,0,324.0,52.0,36.0,11,3,19,3,2020
89,🌺 bài_thuốc phòng_ngừa covid virus 🔔 hãy chia_sẻ để giúp mọi người 1 chanh ta chanh nhà_quê có hạt rửa sạch cho vào ngăn đá đông cứng sau đó đem ra bào vỏ lí_do để đông cứng vì khi bạn gọt vỏ thì chất dầu dưới vỏ sẽ tựu lại và không bốc_hơi ra ngoài 2 sả nguyên củ rửa sạch và đập hơi nát 3 mật_ong rừng càng tốt 📌 cách làm đun sôi nước cho sả vào ngoáy đều cho luôn vỏ chanh vào sau đó ngoáy đều tắt lửa đậy vung lại để nguội rồi chiếc ra bình pha mật_ong vào tuỳ_thuộc hàm_lượng sau đó để trong tủ_lạnh cách dùng sáng ngủ dậy uống ngay 1 ly khoảng 100ml nếu đắng thì pha thêm nước giữa ngày uống 1 ly 100ml trước khi đi ngủ uống 1 ly 100ml lưu_ý thuốc đắng giải dịch nên ghi_nhớ uống liên_tục trong vòng 3 ngày thì hệ hô_hấp phổi của bạn sẽ rất sạch và khoẻ hẳn ngoài phổi ra tinh_chất của chanh và sả còn chứa một hàm_lượng detox rất tốt cho đường ruột và gan các bạn yêu_thương nhé xem thêm,1,0.0040284013375639,0.9854639172554016,0.0105076804757118,219,956,0,0,3.0,123.70842767295598,76.0,11,3,6,2,2020
90,họp chính_phủ chính_thức cấm bay hai chiều việt đài hết năm 2020 tổng_thống thái anh văn và chính_phủ việt_nam chính_thức ban_bố lệnh cấm bay hai chiều việt đài qua cuộc họp online khẩn_cấp vào sáng ngày 31 07 nguồn sống đẹp,1,0.3533953428268432,0.5688163638114929,0.0777882635593414,35,226,0,0,10.0,0.0,0.0,18,0,3,8,2020
91,tin khẩn cao_lầu xuất lễ sáng nay có 1 người chết do nhiễm virut covid rồi nhé mọi người,1,0.0519357062876224,0.1027846559882164,0.8452795743942261,20,88,0,0,1885.0152101056974,123.70842767295598,475.3860955927995,14,5,1,8,2020
92,cbi cách_ly cả cái hp nay đen noi roi cả ngõ 132 an đà trốn mẹ hết rồi cách_ly gì nữa bê cả đệm và quần_áo chạy ngõ tắt thì biết rồi đấy chỉ cách_ly theo_dõi thì có cần như_thế không hả zời,1,0.9872072339057922,0.0039377873763442,0.008854916319251,46,195,0,0,211.0,20.0,4.0,11,1,10,3,2020
93,ubnd tỉnh thừa_thiên_huế cấp 200ha đất tại thị_trấn lăng cô huyện phú_lộc tỉnh thừa_thiên_huế khu_vực cửa khém đèo hải vân cho người trung_quốc,1,0.9450831413269044,0.0090424949303269,0.0458743497729301,27,155,0,0,1885.0152101056974,123.70842767295598,475.3860955927995,13,1,25,10,2016
94,thông_báo khẩn hiện_nay trên toàn tỉnh quảng_bình và các tỉnh lân_cận đang lưu_thông hơn 200 tỷ tiền giả mệnh_giá 200k đặc_biệt gần tết tiền giả về tràn_lan các vùng nông_thôn tiền giả rất khó phát_hiện sau khi có 1 cửa_hàng dính hơn 5 triệu tiền giả và nhờ ngân_hàng phân_tích đã tìm ra được dấu_vết anh_em chú_ý nhé tiền thật vệt màu vàng ngang in full hết ra mép tiền tiền giả hụt một tý tầm 0 5 mili share để mọi người cùng tránh nhé mỗi người lướt qua chia sẽ giùm em,1,0.5351400375366211,0.3990745842456817,0.0657853931188583,99,485,0,0,1885.0152101056974,123.70842767295598,475.3860955927995,2,4,25,1,2019
95,đúng là quả_báo không chừa một ai kẻ tắc_trách đã bị trừng_trị thông_báo với các bậc phụ_huynh tên lái_xe trường gateway doãn quý phiến đã chính_thức tử_nạn đền_tội cho những gì hắn đã gây ra tôi còn đang chờ xem chuyện gì sẽ xảy ra với những kẻ liên_quan,1,0.7339824438095093,0.2286033630371093,0.0374142192304134,49,264,0,0,144.0,27.0,8.0,17,1,27,8,2019
96,vinhomes là ổ dịch coron nới với hơn 60ng bị cách_ly tại nhà mà báo_chí việt_nam giấu nhẹm đi đéo hiểu đã có và lầng của 1park đã bị cách_ly oàn toàn mà vẫn không tha tờ báo nào ở sài_gòn đưa tin,1,0.975001871585846,0.0064032864756882,0.0185948424041271,43,186,0,0,174.0,17.0,12.0,14,0,10,2,2020
97,covid xuất_hiện ở hói trùng xã quang thọ rồi cả nhà ơi mong mọi người chú_ý dùm nha,1,0.0367036871612072,0.0555165000259876,0.9077798128128052,18,88,0,0,233.0,12.0,24.0,3,5,7,3,2020
98,từ một năm trước tỷ_phú bill gates đã dự_đoán về một đại_dịch siêu virus giống như virus covid sẽ bùng_phát tại trung_quốc và có_thể giết chết 33 triệu người trên toàn thế_giới chỉ trong 6 tháng theo the sun đưa tin,1,0.3621074557304382,0.1958508938550949,0.4420417249202728,44,226,0,0,585.0,53.0,281.0,2,5,15,2,2020
99,ngày 10 2 ông h nhập_cảnh việt_nam và lưu_trú tại một khách_sạn ở biên_hoà từ ngày 10 2 ông h biểu_hiện ho nhiều không sốt đến chiều ngày 11 2 ông h đã đến bệnh viên đa_khoa đồng_nai tại đây ông h được cách_ly lấy mẫu xét_nghiệm kết_quả xét_nghiệm vào chiều_tối 12 2 cho thấy ông h mắc virus covid bệnh_viện đa_khoa đồng_nai đã chuyển ông h lên bệnh viên bệnh nhiệt_đới hiện_tại ông h đang cách_ly điều_trị bệnh viên bệnh nhiệt_đới đã dương_tính với chủng virus covid mới covid,1,0.0952992886304855,0.0755797699093818,0.829120934009552,94,502,0,0,32.0,3.0,0.0,21,1,11,2,2020
100,ai ở hn thì mấy ngày này nên không ra khỏi nhà thì hơn ❌ covid đã về việt_nam 😤 toang 🔫 con điên đi quẩy ở số 3 tạ hiện con điên đi khai_trương uniqlo hnoi con điên đi chơi nhà bạn ở t18 time con điên có người_yêu ở hapulico vũ trọng phụng xem thêm,1,0.0327267758548259,0.9319431185722352,0.035330131649971,52,267,1,0,20.0,8.0,26.0,16,4,6,3,2020
101,gấp gấp gấp kính mong các người con của thiên chúa bớt chút thời_gian chia_sẻ vào các hội nhóm hoặc trang cá_nhân để những tấm lòng hảo_tâm cứu_giúp linh_mục alphongsô thể_lực linh_mục alphongsô nguyễn_thế_lực thuộc giáo_xứ vũ_thư giáo_phận thái_bình cha bị tai_nạn ngã cầu_thang đầu lao xuống trước dẫn đến đa chấn_thương vùng não rất nặng bác_sĩ đang thực_hiện ca mổ cho cha xin các bạn thương cầu_nguyện cho cha xin bạn mời_gọi những người công_giáo khác cũng cầu_nguyện cho ngài tai_qua_nạn_khỏi xin thiên chúa là cha toàn_năng gìn_giữ và ban_ơn chữa lành cha_chả mau bình_phục khoẻ_mạnh xin đức mẹ phù_hộ cho cha tạ ơn chúa và đức mẹ amen hiện_tại quỹ giáo_xứ vũ_thư không đủ tiền để tiến_hành mổ não cho cha kính mong các nhà hảo_tâm giúp_đỡ quyên_góp ủng_hộ giúp linh_mục alphongsô lực mọi sự đóng_góp xin gửi về số tài_khoản ngân_hàng á_châu acb 3 t 3 nguyen the lục kính mong mọi người chia_sẻ bài viết vào các hội nhóm để các nhà hảo_tâm giúp_đỡ cha có tiền chữa_trị,1,0.018817888572812,0.9115920662879944,0.0695900321006774,173,1000,0,0,1885.0152101056974,123.70842767295598,475.3860955927995,17,2,27,9,2017
